176, 25, 2018-03-15, 2019-07-11
141, 4, 2018-03-27, 2019-03-29
142, 24, 2015-01-17, 2015-04-20
21, 8, 2015-03-11, 2015-09-13
68, 26, 2022-09-18, 2024-01-31
18, 8, 2020-07-01, 2021-08-07
161, 14, 2016-08-31, 2016-12-10
71, 18, 2021-06-27, 2022-01-23
164, 29, 2022-10-22, 2023-09-04
177, 6, 2019-08-09, 2020-12-13
30, 8, 2019-02-10, 2020-04-29
120, 26, 2016-01-20, 2016-02-03
123, 11, 2019-02-22, 2020-02-15
149, 16, 2023-01-20, 2023-04-22
34, 23, 2022-07-07, 2023-05-07
79, 5, 2021-11-18, 2023-01-02
144, 30, 2022-04-25, 2023-07-10
140, 14, 2023-05-18, 2024-06-12
65, 10, 2020-10-28, 2022-01-04
12, 16, 2015-09-08, 2016-01-06
159, 24, 2017-07-16, 2018-08-05
117, 9, 2018-01-02, 2018-06-16
182, 18, 2020-03-17, NULL
94, 18, 2021-05-12, 2021-11-21
40, 14, 2018-03-11, 2018-09-15
132, 21, 2019-05-31, 2020-02-09
131, 25, 2021-11-28, 2022-11-30
104, 3, 2022-11-20, NULL
25, 8, 2020-05-22, 2020-09-13
51, 2, 2015-01-31, 2016-02-16
15, 8, 2022-01-29, 2022-06-19
65, 29, 2021-08-09, 2021-12-18
113, 3, 2019-01-14, 2019-02-01
137, 25, 2015-07-10, 2016-03-19
164, 3, 2019-08-23, 2020-04-25
195, 28, 2016-07-06, 2017-05-22
192, 7, 2021-11-06, 2022-02-02
41, 18, 2018-06-10, 2019-02-22
51, 27, 2018-04-29, 2018-11-30
45, 3, 2019-08-09, 2019-12-01
156, 21, 2016-09-07, 2017-05-11
95, 11, 2018-05-07, 2019-02-13
165, 24, 2018-02-18, 2018-08-14
125, 17, 2017-12-03, 2018-08-18
194, 18, 2020-06-04, 2020-09-11
106, 21, 2015-10-16, 2016-06-01
95, 27, 2023-05-31, 2024-04-16
104, 8, 2018-02-23, 2018-03-09
5, 20, 2018-10-24, 2019-02-05
127, 20, 2023-04-21, 2024-02-10
57, 17, 2021-08-26, NULL
75, 17, 2018-12-24, 2019-08-26
194, 27, 2017-02-07, 2018-01-10
45, 5, 2015-07-15, 2016-01-18
129, 12, 2018-09-03, 2019-03-08
25, 5, 2019-01-21, 2019-12-14
33, 8, 2020-09-27, 2021-10-02
111, 1, 2022-09-14, 2024-01-05
124, 1, 2018-03-06, 2019-07-12
98, 26, 2020-11-04, 2021-08-03
157, 14, 2020-01-21, 2020-05-05
117, 30, 2022-11-05, 2024-02-13
192, 4, 2016-01-23, 2016-11-11
179, 24, 2019-01-17, NULL
157, 11, 2016-03-05, 2016-10-20
153, 26, 2023-01-05, 2024-03-01
178, 24, 2015-07-07, 2015-07-23
24, 24, 2023-01-28, 2024-02-28
105, 27, 2022-06-12, 2023-07-07
187, 3, 2017-07-20, 2017-08-30
31, 12, 2017-10-04, 2018-05-05
26, 4, 2018-10-02, 2019-07-11
88, 24, 2019-08-28, NULL
197, 28, 2015-05-29, 2016-07-07
181, 1, 2020-09-30, 2021-10-03
111, 21, 2015-02-17, 2016-06-30
177, 8, 2018-03-24, 2018-08-19
189, 4, 2021-12-28, 2022-04-25
157, 13, 2019-05-10, 2019-05-17
64, 5, 2017-03-14, 2017-04-29
116, 1, 2020-08-30, 2021-03-16
29, 22, 2022-07-22, 2022-12-01
100, 22, 2015-12-20, 2016-08-18
90, 15, 2017-12-22, 2019-04-06
177, 24, 2020-09-15, 2021-02-12
131, 25, 2020-06-01, 2020-07-03
22, 14, 2016-08-10, NULL
76, 9, 2021-01-13, 2021-11-21
50, 13, 2021-02-15, 2022-03-21
84, 17, 2021-08-03, 2021-08-07
161, 30, 2021-03-20, 2021-10-23
59, 11, 2018-08-07, 2018-08-17
178, 10, 2020-03-19, 2021-03-02
182, 5, 2016-05-08, 2016-10-19
101, 10, 2021-04-08, 2022-02-16
119, 1, 2020-05-22, 2020-07-18
136, 3, 2015-03-09, 2015-04-04
64, 12, 2015-03-14, 2015-06-17
185, 28, 2016-04-13, 2017-03-25
151, 7, 2019-12-18, 2021-04-16
25, 23, 2015-06-30, 2015-11-09
32, 28, 2017-09-04, 2018-11-04
133, 10, 2021-12-10, 2022-12-12
105, 29, 2022-10-26, 2023-10-27
14, 5, 2018-03-02, 2019-06-09
87, 13, 2015-07-23, 2016-10-12
42, 27, 2019-08-19, 2020-02-09
129, 30, 2021-01-29, 2021-06-21
188, 30, 2020-01-06, 2020-09-24
179, 11, 2016-08-17, NULL
25, 8, 2019-12-06, 2021-01-25
128, 24, 2020-12-13, 2022-04-11
133, 12, 2023-03-16, 2023-09-15
128, 26, 2022-07-29, 2023-12-09
148, 12, 2022-06-10, 2022-10-09
103, 16, 2015-06-05, 2016-02-12
46, 11, 2020-12-10, 2021-07-19
95, 30, 2015-10-26, 2015-12-05
43, 1, 2021-04-19, 2022-07-04
198, 22, 2021-06-20, 2022-01-13
23, 24, 2018-01-11, 2018-03-31
121, 8, 2015-10-24, 2016-02-03
156, 16, 2023-01-26, 2024-03-18
17, 11, 2015-06-11, 2015-12-13
134, 16, 2022-12-24, 2023-11-28
112, 18, 2015-10-18, 2016-06-25
90, 24, 2016-11-17, 2018-02-16
186, 4, 2019-06-15, NULL
115, 24, 2017-02-06, 2017-05-17
2, 7, 2020-02-21, 2020-12-21
71, 22, 2015-09-08, 2016-11-07
137, 14, 2018-10-24, 2018-11-01
132, 25, 2016-01-12, NULL
95, 11, 2021-03-16, 2021-06-02
132, 17, 2023-02-14, 2024-03-30
153, 30, 2018-03-08, 2018-08-28
171, 12, 2021-01-28, 2021-01-30
31, 23, 2018-11-19, 2020-03-27
111, 28, 2021-12-08, 2023-01-08
80, 5, 2017-07-05, 2017-11-17
174, 20, 2016-02-12, NULL
200, 24, 2020-02-06, 2020-08-17
43, 30, 2018-03-31, 2019-08-05
100, 30, 2015-07-13, 2016-01-19
10, 18, 2016-09-27, 2017-08-20
144, 14, 2016-03-17, 2017-04-13
7, 18, 2022-05-09, 2022-09-30
62, 9, 2020-06-04, 2021-08-16
127, 9, 2021-07-10, 2021-07-30
147, 9, 2023-05-29, 2023-09-04
106, 3, 2021-03-10, 2022-04-26
10, 17, 2018-09-19, 2019-01-08
141, 25, 2017-08-06, 2018-11-26
75, 20, 2020-08-19, 2020-09-17
45, 22, 2015-03-10, 2015-09-23
179, 28, 2019-05-10, NULL
173, 7, 2017-09-04, 2017-10-26
78, 15, 2018-09-15, 2019-01-08
90, 15, 2019-10-29, 2021-01-09
188, 24, 2018-11-14, NULL
141, 6, 2023-05-08, 2023-12-02
30, 16, 2018-11-04, 2020-02-03
158, 11, 2017-08-16, 2018-11-30
71, 7, 2016-10-21, NULL
82, 11, 2016-04-21, 2016-11-11
105, 26, 2017-09-08, 2018-08-25
81, 23, 2016-08-16, 2017-06-20
178, 23, 2020-08-07, 2020-12-25
108, 17, 2018-08-31, 2019-01-29
6, 10, 2017-09-22, 2018-06-15
27, 21, 2020-09-16, 2020-12-16
148, 9, 2017-12-11, 2018-10-05
84, 28, 2022-06-10, NULL
193, 4, 2015-10-31, 2017-02-17
158, 19, 2017-01-26, 2018-05-11
187, 2, 2020-06-21, 2021-03-16
142, 10, 2017-08-31, NULL
47, 14, 2022-09-12, 2022-11-13
98, 7, 2015-02-21, 2016-02-10
89, 4, 2020-09-01, 2021-08-19
177, 21, 2020-08-01, 2020-08-26
152, 28, 2022-04-24, 2023-06-03
134, 25, 2021-12-06, 2022-07-17
107, 7, 2020-03-15, 2020-11-11
182, 12, 2019-11-17, 2020-11-03
75, 4, 2019-03-29, 2019-09-24
125, 29, 2016-08-22, 2017-06-07
115, 28, 2017-02-22, 2018-06-26
151, 3, 2018-08-07, 2019-07-21
12, 13, 2021-07-18, 2022-07-08
26, 6, 2022-09-20, 2023-10-26
151, 8, 2018-06-05, 2018-12-19
39, 14, 2017-04-29, 2017-11-09
112, 6, 2018-01-16, 2019-04-17
72, 4, 2019-07-19, 2020-07-24
151, 19, 2019-12-04, NULL
165, 9, 2023-04-11, 2023-11-18
55, 5, 2016-12-25, 2018-04-27
180, 3, 2015-09-27, 2016-08-12
29, 24, 2022-04-06, 2022-09-10
141, 13, 2016-07-03, 2017-06-05
171, 17, 2015-01-10, 2015-05-25
96, 24, 2021-08-20, 2021-12-21
104, 25, 2022-06-22, 2022-12-15
76, 6, 2020-04-01, 2020-06-13
104, 10, 2015-10-25, 2015-11-22
134, 26, 2020-07-23, 2021-06-18
61, 24, 2018-10-05, 2019-07-09
147, 12, 2022-03-22, 2023-03-07
187, 12, 2018-03-09, 2018-04-14
95, 3, 2020-06-02, 2020-06-18
9, 19, 2019-03-13, 2019-09-12
49, 10, 2019-11-05, 2021-03-03
54, 28, 2023-05-16, 2023-09-12
53, 15, 2015-03-07, 2015-07-12
67, 4, 2018-11-29, 2020-03-31
101, 15, 2016-10-08, 2016-12-20
97, 3, 2019-06-21, 2020-08-15
52, 9, 2017-09-27, 2017-10-15
104, 28, 2016-06-22, 2017-08-03
147, 27, 2020-03-23, NULL
21, 13, 2019-01-08, 2019-01-19
124, 23, 2018-03-03, 2018-09-12
179, 18, 2022-10-21, 2023-01-08
52, 2, 2015-03-14, 2016-04-08
140, 4, 2022-04-17, 2023-03-27
30, 5, 2018-05-14, 2019-08-20
26, 5, 2023-04-09, 2024-03-10
122, 29, 2019-05-29, 2020-01-10
40, 23, 2022-07-28, 2023-02-25
49, 20, 2023-01-28, 2024-03-26
140, 26, 2020-05-30, 2020-12-12
182, 14, 2022-07-05, NULL
55, 6, 2022-08-10, 2022-12-07
37, 14, 2019-01-01, 2019-02-11
32, 30, 2015-01-16, NULL
143, 16, 2018-12-20, 2020-04-26
39, 28, 2016-04-20, 2016-06-28
199, 14, 2022-01-04, 2023-02-02
141, 14, 2023-03-23, 2024-02-12
1, 18, 2020-03-03, NULL
33, 14, 2017-12-31, 2018-10-22
176, 21, 2022-04-02, 2023-06-21
77, 13, 2015-05-31, 2015-08-20
109, 28, 2019-10-29, 2020-04-28
157, 21, 2020-07-13, 2021-02-17
140, 7, 2019-01-23, 2020-04-21
8, 9, 2021-09-30, 2021-11-15
147, 6, 2016-01-20, 2016-04-27
94, 18, 2017-04-15, 2018-06-12
68, 1, 2022-10-05, 2022-11-27
153, 25, 2018-09-01, 2019-10-06
156, 13, 2017-08-24, 2018-12-02
24, 11, 2015-05-01, 2016-05-01
188, 25, 2022-10-14, 2023-03-10
153, 3, 2021-01-21, 2021-11-18
59, 9, 2021-09-08, 2022-08-09
170, 30, 2017-10-20, 2019-02-25
171, 3, 2021-07-09, 2022-03-07
55, 29, 2019-03-27, 2019-11-02
45, 16, 2017-05-07, NULL
91, 5, 2015-11-22, 2016-10-22
116, 27, 2017-06-14, 2017-12-08
142, 23, 2017-01-11, 2018-04-24
22, 29, 2019-10-12, 2020-04-02
85, 27, 2017-10-10, 2018-02-17
3, 8, 2017-05-20, 2018-08-21
56, 27, 2016-01-14, 2016-10-29
171, 7, 2020-07-23, NULL
174, 13, 2019-05-02, 2020-02-17
64, 5, 2017-08-31, 2017-09-28
43, 21, 2016-03-08, 2017-02-04
170, 24, 2020-06-29, 2021-07-25
127, 25, 2015-09-02, 2016-09-18
7, 13, 2019-07-19, 2020-11-25
112, 25, 2015-06-24, 2016-04-23
21, 13, 2022-02-14, 2022-09-16
107, 21, 2018-07-27, NULL
178, 1, 2019-11-24, 2020-05-15
12, 10, 2016-08-12, 2016-11-27
190, 5, 2019-03-19, 2019-06-27
96, 2, 2022-08-24, 2023-10-04
94, 26, 2020-06-18, 2020-08-29
62, 9, 2020-03-23, 2020-08-30
79, 15, 2018-04-06, 2018-04-17
200, 4, 2017-01-17, 2018-01-24
116, 30, 2018-10-18, 2019-03-07
199, 18, 2015-07-06, 2015-11-29
117, 13, 2019-10-21, 2020-07-11
60, 30, 2016-09-12, 2017-09-16
155, 28, 2016-12-15, 2017-09-22
197, 1, 2022-06-16, 2023-08-20
79, 9, 2023-04-21, 2024-06-19
38, 9, 2023-01-05, 2024-05-02
199, 16, 2023-03-28, 2024-05-31
86, 8, 2020-05-01, 2020-12-12
140, 2, 2020-07-05, 2021-02-28
3, 30, 2017-02-19, 2018-05-16
86, 1, 2017-08-13, NULL
156, 6, 2022-11-26, NULL
45, 21, 2023-05-14, 2024-05-01
77, 28, 2020-12-30, 2021-07-23
77, 29, 2019-10-05, 2020-08-12
102, 1, 2017-08-17, 2018-08-14
10, 19, 2023-03-17, 2023-11-07
190, 22, 2017-05-17, 2017-06-16
61, 16, 2019-07-29, 2020-12-04
100, 15, 2022-06-27, 2023-03-20
46, 22, 2016-03-01, 2016-06-26
9, 28, 2022-05-31, 2022-12-01
89, 19, 2016-11-17, 2018-03-01
79, 8, 2020-06-26, 2021-04-08
152, 25, 2023-04-25, 2024-07-03
137, 11, 2023-01-06, NULL
29, 27, 2016-05-11, 2017-01-10
107, 19, 2022-03-19, 2023-06-01
174, 7, 2018-09-13, 2019-09-30
182, 6, 2017-07-16, 2018-09-17
12, 8, 2015-09-01, 2016-08-26
101, 17, 2019-09-05, 2020-06-18
13, 21, 2018-01-14, 2018-05-02
58, 16, 2021-04-09, 2022-08-16
9, 16, 2019-08-02, 2020-12-11
92, 21, 2021-02-03, 2021-09-14
185, 14, 2016-08-28, 2017-09-22
122, 29, 2021-10-07, 2022-05-16
128, 25, 2022-12-19, 2023-07-07
78, 6, 2021-11-18, 2022-03-30
136, 5, 2017-03-08, NULL
185, 28, 2015-05-03, 2016-04-28
62, 27, 2022-10-01, 2023-02-16
33, 11, 2019-10-24, NULL
64, 3, 2017-11-22, 2019-01-26
7, 7, 2016-10-08, 2017-05-22
19, 14, 2022-02-24, NULL
89, 13, 2015-12-17, NULL
139, 25, 2021-10-24, 2023-02-16
169, 10, 2021-12-13, 2022-04-29
118, 17, 2022-09-28, 2023-02-20
143, 23, 2016-12-18, 2017-10-15
24, 7, 2021-09-01, 2022-05-10
176, 12, 2018-05-26, 2019-07-07
170, 19, 2021-07-30, 2021-10-27
62, 8, 2023-02-18, 2023-04-17
24, 19, 2022-03-13, 2022-08-09
20, 2, 2023-03-26, 2023-04-09
99, 5, 2022-10-05, 2024-02-16
28, 11, 2021-05-13, 2022-09-10
185, 8, 2018-09-03, NULL
185, 20, 2023-01-23, 2023-06-28
187, 24, 2015-04-18, 2016-01-10
162, 15, 2022-11-21, 2023-06-19
124, 14, 2017-09-16, NULL
94, 1, 2019-11-10, 2020-07-27
142, 24, 2020-10-04, 2020-11-26
30, 13, 2017-01-07, 2018-04-09
158, 3, 2022-08-27, 2022-12-08
30, 16, 2021-05-03, 2021-09-07
31, 27, 2018-12-11, 2020-01-09
190, 3, 2015-03-15, 2016-07-05
59, 24, 2022-10-22, NULL
59, 17, 2019-03-19, 2020-02-11
5, 4, 2017-02-01, 2018-01-02
11, 26, 2022-11-03, 2024-01-09
62, 18, 2015-05-22, 2016-07-04
189, 19, 2021-07-13, 2022-10-27
185, 24, 2018-03-03, 2019-06-02
78, 30, 2021-12-24, 2022-06-12
112, 11, 2017-11-28, 2018-04-18
75, 2, 2018-09-19, 2019-04-30
164, 28, 2019-01-14, 2019-10-06
82, 11, 2017-03-19, 2017-07-21
14, 26, 2022-09-16, 2022-11-20
181, 17, 2016-10-29, 2017-01-28
44, 3, 2018-09-24, 2019-08-28
155, 29, 2022-01-11, 2022-01-21
167, 10, 2015-03-28, 2015-04-22
28, 30, 2021-03-21, 2021-05-14
195, 29, 2016-03-31, 2017-02-03
138, 2, 2022-01-11, 2022-10-29
84, 20, 2015-01-11, 2015-11-15
67, 5, 2018-06-20, 2019-06-02
100, 24, 2016-02-22, 2016-07-22
99, 17, 2019-07-11, 2019-12-29
115, 10, 2015-03-18, 2016-03-30
47, 28, 2022-11-09, 2023-08-03
124, 2, 2017-05-31, 2018-01-13
65, 8, 2016-03-30, 2016-04-01
7, 9, 2016-11-01, 2017-08-04
107, 23, 2020-07-11, 2020-08-31
9, 28, 2017-08-10, 2018-06-30
170, 11, 2021-10-25, 2022-12-12
45, 10, 2016-02-15, 2017-06-29
16, 2, 2018-01-06, 2018-11-24
97, 25, 2017-07-19, 2018-02-21
96, 19, 2016-06-01, 2017-04-25
106, 27, 2019-01-12, 2020-04-10
142, 30, 2017-07-18, 2017-11-22
183, 13, 2020-04-21, NULL
96, 30, 2020-07-30, NULL
38, 10, 2018-01-06, 2018-11-01
136, 13, 2022-05-25, 2022-08-09
10, 7, 2018-09-20, 2019-03-16
15, 19, 2016-12-31, NULL
149, 1, 2019-02-16, 2019-08-27
105, 17, 2016-05-15, 2017-09-18
84, 6, 2018-03-16, 2019-04-07
127, 15, 2020-02-17, NULL
6, 11, 2017-05-28, 2018-05-03
149, 30, 2016-05-27, 2016-12-09
133, 26, 2021-06-20, 2022-04-07
196, 12, 2023-04-10, 2024-05-26
99, 17, 2018-04-22, NULL
129, 30, 2016-06-14, NULL
23, 9, 2021-04-14, 2021-05-29
103, 15, 2015-07-18, 2016-09-05
79, 11, 2021-10-27, 2022-11-04
169, 16, 2021-03-20, 2022-04-19
192, 13, 2016-07-06, 2017-02-17
1, 2, 2019-01-23, 2019-06-04
48, 19, 2016-06-01, 2017-08-07
184, 8, 2021-05-26, 2021-11-10
169, 15, 2019-03-16, 2019-05-01
50, 29, 2018-03-18, 2018-08-12
4, 9, 2021-04-15, 2021-12-17
112, 19, 2022-04-21, 2022-11-20
131, 12, 2017-03-19, 2017-07-21
199, 24, 2019-01-02, 2019-11-11
150, 1, 2021-11-07, 2022-07-17
69, 10, 2016-07-25, NULL
101, 28, 2018-05-08, 2019-04-25
34, 20, 2015-08-01, 2015-12-31
76, 30, 2019-11-06, 2020-03-18
124, 18, 2017-05-07, 2017-10-08
103, 15, 2016-10-22, 2018-02-09
39, 20, 2023-02-01, 2023-12-12
91, 4, 2021-01-02, 2022-01-14
62, 9, 2021-10-25, 2022-08-18
160, 7, 2015-05-15, 2016-09-01
189, 17, 2018-10-06, 2019-03-25
67, 23, 2019-07-30, 2019-09-12
30, 26, 2021-07-15, 2022-06-09
188, 10, 2018-09-26, 2019-11-26
108, 6, 2023-02-01, NULL
146, 27, 2015-01-03, 2016-01-01
189, 19, 2021-06-20, 2022-03-06
126, 9, 2022-01-18, 2023-01-28
14, 1, 2018-06-08, 2019-08-17
87, 23, 2019-07-20, 2020-01-14
127, 16, 2020-11-15, 2021-02-28
114, 22, 2016-10-25, 2017-11-09
142, 13, 2016-09-02, 2017-09-05
61, 4, 2018-07-07, 2018-09-12
175, 11, 2015-05-22, 2016-02-03
2, 5, 2016-08-17, 2016-08-25
187, 8, 2018-06-25, 2019-07-01
135, 3, 2019-12-27, 2021-02-22
29, 9, 2018-06-28, 2019-07-17
30, 17, 2020-03-25, 2020-07-22
48, 21, 2021-05-23, 2021-05-30
79, 13, 2015-08-29, 2015-12-28
107, 7, 2018-04-03, 2019-04-18
164, 13, 2019-03-26, 2020-04-13
138, 2, 2016-09-29, 2017-04-18
181, 27, 2022-04-15, 2022-10-28
38, 6, 2023-01-31, 2023-08-01
22, 10, 2017-06-20, NULL
175, 21, 2022-12-23, 2023-03-02
155, 23, 2019-12-04, NULL
188, 13, 2020-08-17, 2021-02-11
80, 20, 2015-07-01, 2016-11-05
125, 17, 2018-01-30, NULL
127, 9, 2020-08-15, 2021-01-18
57, 18, 2018-04-05, 2019-02-01
139, 3, 2021-06-08, 2021-11-20
85, 16, 2019-02-11, 2019-04-24
5, 17, 2021-12-03, 2023-01-17
178, 14, 2020-01-04, 2020-12-20
118, 19, 2018-08-23, 2019-12-12
87, 30, 2019-07-31, 2020-10-12
82, 15, 2022-01-19, 2022-08-05
49, 23, 2019-01-19, 2020-03-28
96, 13, 2020-11-21, 2021-10-06
146, 22, 2019-02-12, 2020-03-29
