98, 13, 2016-08-30, 2017-05-29
142, 25, 2020-11-03, NULL
128, 11, 2019-01-22, NULL
14, 17, 2019-01-15, 2020-04-10
191, 4, 2018-06-16, 2019-09-27
125, 13, 2015-08-14, 2016-04-13
176, 30, 2015-03-04, 2016-07-11
63, 22, 2015-05-05, 2016-08-09
110, 9, 2018-03-07, 2019-07-01
70, 30, 2022-05-11, 2023-05-29
120, 18, 2016-02-08, 2016-09-16
186, 26, 2018-11-18, 2019-06-19
106, 15, 2021-11-18, 2022-01-22
139, 28, 2018-08-28, 2019-10-16
187, 17, 2018-08-16, 2018-10-14
88, 26, 2018-09-12, 2019-08-10
39, 19, 2021-05-22, 2022-03-24
115, 9, 2015-06-02, 2015-11-06
153, 28, 2022-07-26, 2023-04-21
155, 2, 2015-01-06, 2015-12-23
143, 7, 2022-01-16, 2022-11-05
36, 27, 2017-08-11, 2018-01-06
108, 15, 2019-12-14, 2020-09-14
195, 21, 2015-03-08, 2015-12-18
198, 9, 2022-07-05, 2022-12-08
91, 11, 2021-03-06, 2022-06-25
11, 26, 2018-08-10, 2019-12-12
38, 15, 2018-10-07, 2018-12-16
86, 21, 2016-04-07, 2016-07-18
6, 20, 2018-02-17, 2018-12-03
111, 21, 2017-08-08, 2018-03-03
90, 10, 2021-10-20, 2022-08-08
93, 5, 2023-04-11, 2023-09-25
163, 2, 2023-01-06, 2024-04-21
60, 18, 2016-04-17, 2017-05-12
145, 29, 2016-05-20, NULL
98, 19, 2019-04-15, 2019-11-18
197, 18, 2017-03-19, 2017-10-05
112, 18, 2018-02-05, 2019-05-06
104, 12, 2020-07-19, 2021-08-30
35, 4, 2022-01-04, NULL
87, 28, 2019-08-31, 2020-03-02
20, 19, 2021-07-30, 2021-10-26
23, 18, 2021-12-30, 2022-05-21
110, 5, 2021-02-19, NULL
119, 5, 2017-07-02, 2017-12-17
15, 24, 2018-12-22, 2020-01-06
82, 16, 2022-05-17, 2022-12-03
142, 29, 2020-12-04, 2021-02-08
136, 25, 2022-12-15, 2023-10-19
39, 9, 2020-06-09, 2020-07-12
194, 22, 2015-04-05, 2015-10-14
112, 15, 2015-12-10, 2017-03-24
60, 27, 2019-05-22, 2020-07-09
150, 6, 2019-01-17, NULL
52, 29, 2018-08-02, 2018-11-15
143, 23, 2015-10-23, 2016-08-22
196, 29, 2023-04-28, 2023-09-15
72, 8, 2016-12-28, 2018-04-24
67, 8, 2019-05-17, 2019-08-29
170, 28, 2020-02-12, 2020-11-30
39, 1, 2022-12-07, 2022-12-10
48, 27, 2020-07-03, 2021-09-14
89, 27, 2020-11-21, 2022-01-02
112, 23, 2016-09-24, 2017-12-14
179, 4, 2016-01-19, 2017-05-25
113, 1, 2017-09-18, 2018-04-26
90, 6, 2020-03-20, 2020-09-05
54, 30, 2016-08-29, 2017-04-06
158, 16, 2018-02-09, 2019-02-21
90, 6, 2022-05-26, 2023-08-23
78, 22, 2016-03-29, 2016-08-11
46, 26, 2019-07-04, NULL
71, 30, 2019-04-28, 2019-05-04
169, 4, 2017-08-14, NULL
105, 11, 2019-05-16, 2020-03-10
171, 19, 2018-05-22, 2019-02-05
158, 10, 2021-02-15, 2022-05-09
150, 8, 2017-12-24, 2019-01-29
135, 9, 2019-12-24, 2020-05-25
164, 25, 2018-10-16, NULL
74, 2, 2018-02-15, 2018-07-20
129, 17, 2020-09-05, 2021-06-24
118, 18, 2017-11-30, 2018-10-20
75, 21, 2017-11-03, NULL
118, 12, 2015-12-09, 2017-03-08
169, 24, 2019-08-09, 2020-04-02
4, 11, 2019-05-31, 2020-02-14
70, 23, 2019-03-19, 2020-06-24
101, 18, 2021-07-18, 2021-08-01
47, 28, 2016-05-28, 2017-01-15
14, 13, 2021-07-31, 2021-09-27
161, 20, 2020-08-11, 2020-09-20
92, 19, 2020-08-18, 2020-11-11
156, 6, 2016-01-17, 2017-01-19
106, 28, 2020-03-26, 2020-06-27
28, 16, 2015-02-27, 2015-12-22
95, 14, 2020-12-15, 2021-07-02
166, 6, 2018-03-31, 2018-09-14
182, 10, 2021-03-09, 2022-01-31
70, 5, 2023-02-17, 2023-02-21
15, 1, 2022-03-18, 2022-10-17
16, 6, 2015-01-24, 2015-10-23
67, 2, 2016-08-28, NULL
124, 14, 2021-10-20, 2023-01-27
60, 11, 2017-12-29, NULL
192, 29, 2021-01-23, NULL
21, 17, 2017-05-11, 2018-02-08
158, 7, 2021-05-03, 2021-10-13
4, 19, 2020-04-01, 2020-04-30
168, 19, 2015-06-26, 2016-02-17
91, 26, 2022-07-03, 2022-07-04
93, 9, 2016-04-19, 2017-01-11
48, 12, 2016-05-28, NULL
103, 5, 2020-12-03, NULL
20, 8, 2017-04-10, 2017-05-15
21, 16, 2023-05-01, 2024-01-30
163, 30, 2017-01-23, 2018-04-13
19, 12, 2015-10-12, 2016-09-04
124, 16, 2020-10-30, 2021-07-10
106, 25, 2021-11-02, 2022-08-26
171, 2, 2019-11-12, 2019-11-14
57, 7, 2018-12-05, 2020-03-19
150, 23, 2017-09-09, 2018-05-15
154, 26, 2015-01-14, 2015-07-01
85, 27, 2019-01-05, 2020-01-04
18, 5, 2018-09-28, 2019-02-13
113, 19, 2019-12-25, 2020-10-11
135, 28, 2022-06-15, 2023-01-19
140, 19, 2015-06-23, 2015-10-16
86, 18, 2023-02-05, 2023-06-02
67, 23, 2023-03-20, NULL
185, 15, 2019-01-06, 2019-01-11
118, 11, 2021-11-10, 2021-12-20
125, 21, 2020-04-10, 2020-05-15
11, 9, 2016-10-01, 2017-11-29
23, 11, 2016-10-25, 2017-04-20
62, 7, 2020-02-25, 2020-02-27
110, 25, 2018-07-18, 2019-03-10
65, 29, 2022-02-14, 2023-04-12
177, 6, 2020-08-13, 2021-04-16
81, 16, 2020-09-24, 2021-03-26
156, 4, 2021-10-04, 2023-01-06
60, 8, 2019-04-05, 2020-02-20
143, 7, 2017-11-02, 2018-07-11
171, 6, 2020-12-20, 2021-06-14
111, 9, 2017-07-15, 2017-10-31
191, 19, 2016-09-23, NULL
23, 9, 2022-12-05, 2024-04-17
96, 26, 2016-07-18, 2016-10-30
180, 9, 2020-12-22, 2021-06-18
81, 6, 2019-01-19, 2019-03-04
66, 1, 2020-01-02, 2020-09-27
2, 10, 2020-12-22, 2021-12-06
141, 16, 2023-03-06, 2024-01-27
181, 20, 2018-03-28, 2019-06-15
50, 6, 2015-03-18, 2015-09-06
156, 18, 2017-05-13, 2017-06-18
2, 9, 2021-04-29, 2021-11-29
60, 21, 2021-03-21, 2021-10-16
133, 4, 2016-04-04, 2017-04-26
37, 20, 2016-10-21, 2016-11-07
10, 30, 2020-05-19, 2020-10-24
179, 6, 2019-12-22, 2021-04-14
81, 12, 2021-08-11, 2021-11-28
28, 30, 2018-09-08, 2019-11-24
69, 28, 2017-03-11, 2017-07-10
174, 30, 2017-12-29, 2018-06-23
164, 19, 2022-06-22, 2022-10-26
190, 11, 2019-03-02, 2020-05-29
68, 28, 2016-08-30, NULL
62, 6, 2021-12-16, 2022-05-17
34, 2, 2022-05-21, 2022-05-25
65, 23, 2015-01-30, 2015-05-01
137, 25, 2015-12-16, 2017-01-03
137, 17, 2015-02-13, 2015-08-21
32, 15, 2016-09-15, 2017-02-27
188, 12, 2018-12-15, 2020-01-07
93, 19, 2019-08-30, 2020-02-11
64, 13, 2018-10-09, 2019-10-27
79, 14, 2020-04-26, 2020-11-18
57, 9, 2022-03-14, 2022-05-19
169, 5, 2016-05-24, 2016-06-08
154, 14, 2015-02-11, 2015-07-20
186, 13, 2023-05-07, 2024-07-22
4, 30, 2019-06-16, 2019-08-07
139, 16, 2021-04-26, 2022-03-06
167, 26, 2015-02-16, 2015-06-14
82, 18, 2022-11-10, 2023-10-23
42, 22, 2019-12-18, 2020-03-10
83, 8, 2022-02-08, 2022-08-13
63, 12, 2019-09-18, 2020-08-10
76, 26, 2015-05-04, 2016-01-02
48, 3, 2016-08-03, 2017-08-13
59, 30, 2022-05-03, 2023-05-07
43, 10, 2017-03-06, 2017-09-23
64, 28, 2018-12-06, 2020-03-31
104, 29, 2022-04-25, 2023-03-16
140, 1, 2019-07-24, 2019-08-08
113, 9, 2016-03-14, 2016-10-06
91, 12, 2015-03-26, 2016-02-29
22, 4, 2018-01-25, 2019-04-12
184, 3, 2016-12-01, 2017-05-22
117, 27, 2020-12-24, 2021-03-26
1, 18, 2015-09-02, 2016-05-01
82, 26, 2016-02-10, 2017-06-04
143, 29, 2021-03-16, 2022-06-18
108, 2, 2022-05-02, 2023-07-24
48, 8, 2019-01-31, 2019-02-16
50, 20, 2015-09-29, 2016-04-19
189, 8, 2020-03-28, 2021-08-07
7, 24, 2015-09-11, 2016-08-23
196, 4, 2020-01-22, 2021-03-28
111, 12, 2015-02-08, 2015-11-16
177, 4, 2015-04-17, 2016-03-24
34, 27, 2019-03-10, 2020-02-28
197, 7, 2015-02-18, 2015-08-24
47, 6, 2016-11-09, 2017-04-22
82, 7, 2018-10-06, 2019-02-23
31, 30, 2021-01-17, 2022-04-21
14, 2, 2022-03-13, 2022-10-13
200, 10, 2018-11-06, 2019-07-12
42, 23, 2019-04-15, 2019-11-04
119, 9, 2020-03-08, 2020-06-16
99, 20, 2021-04-29, 2021-12-14
163, 11, 2019-03-19, 2019-08-13
179, 20, 2015-09-05, 2016-08-16
165, 26, 2018-07-23, 2019-11-11
138, 13, 2016-10-09, 2018-02-20
95, 22, 2019-10-16, 2020-03-03
163, 10, 2017-01-27, 2017-03-12
65, 12, 2018-02-28, 2018-11-15
179, 22, 2019-10-30, 2020-08-18
123, 14, 2018-08-10, 2019-05-28
33, 14, 2016-07-06, 2017-10-30
20, 24, 2022-03-18, 2023-01-02
77, 5, 2021-07-07, 2022-10-22
73, 30, 2015-10-16, 2015-11-21
104, 11, 2015-08-05, 2016-07-08
58, 16, 2019-07-21, 2020-08-30
126, 16, 2015-12-23, 2016-12-26
194, 11, 2023-01-25, 2024-01-26
139, 4, 2021-10-14, 2023-02-01
88, 16, 2021-07-31, 2022-08-24
183, 16, 2017-07-24, 2018-01-18
49, 25, 2021-03-14, 2022-05-16
199, 22, 2020-01-22, 2020-09-27
197, 8, 2022-03-31, 2022-08-27
199, 22, 2017-08-24, 2018-10-18
36, 19, 2020-03-21, 2020-06-11
18, 28, 2015-09-26, 2016-11-29
176, 12, 2016-04-28, 2017-07-01
59, 20, 2016-09-11, 2017-04-14
171, 7, 2021-03-27, 2022-04-25
109, 7, 2016-10-31, 2017-10-29
190, 13, 2023-03-21, 2023-06-27
195, 20, 2018-08-27, 2019-10-24
17, 11, 2019-12-25, 2020-04-25
43, 14, 2021-07-10, 2022-03-10
155, 30, 2017-05-07, 2017-06-16
154, 1, 2018-09-29, 2018-12-31
13, 16, 2019-11-03, 2020-04-26
198, 5, 2015-10-28, 2016-01-30
64, 4, 2019-08-19, 2019-12-11
193, 28, 2015-08-29, 2015-10-14
121, 30, 2022-07-05, 2023-06-07
64, 4, 2017-12-19, 2018-05-09
121, 27, 2023-01-16, 2024-04-16
157, 16, 2021-02-15, 2022-06-27
51, 19, 2019-04-26, 2020-09-04
197, 11, 2021-09-25, 2022-09-15
1, 19, 2019-07-25, 2020-02-10
198, 2, 2019-06-26, 2019-12-08
65, 5, 2017-12-09, 2018-09-15
198, 16, 2017-10-08, 2018-08-21
107, 15, 2020-06-14, 2020-12-09
2, 28, 2020-03-24, 2021-01-21
110, 7, 2018-03-10, 2018-06-09
139, 1, 2020-05-12, 2021-09-19
170, 20, 2018-10-22, 2019-07-17
78, 8, 2021-01-03, 2021-12-08
94, 19, 2018-01-17, 2018-01-30
96, 19, 2022-12-01, 2023-01-01
25, 26, 2015-07-13, 2016-11-02
173, 16, 2016-10-05, 2016-11-27
138, 19, 2019-04-10, 2020-05-30
151, 20, 2021-06-20, 2021-07-06
138, 17, 2015-09-24, 2015-11-06
14, 21, 2023-05-12, 2023-06-10
39, 27, 2020-02-29, 2020-05-22
74, 24, 2021-06-30, 2022-07-08
175, 30, 2022-07-01, 2023-01-22
186, 16, 2019-12-23, 2020-06-03
89, 8, 2018-03-06, 2018-06-26
18, 20, 2023-04-01, 2023-07-13
58, 24, 2022-08-01, 2023-05-04
51, 23, 2022-07-10, 2022-10-12
98, 3, 2016-08-29, 2017-09-16
108, 30, 2016-07-02, 2016-07-10
126, 2, 2018-02-28, NULL
16, 20, 2019-11-11, NULL
133, 16, 2018-03-24, 2019-07-26
167, 19, 2015-09-05, 2016-02-28
161, 15, 2022-01-16, 2022-07-02
11, 13, 2015-01-07, 2015-12-09
18, 23, 2023-05-11, 2024-08-16
163, 2, 2023-04-24, 2023-12-25
143, 10, 2022-06-02, 2023-08-07
59, 13, 2020-02-27, 2021-06-20
63, 5, 2021-06-17, 2021-08-27
73, 24, 2018-03-15, 2018-08-31
102, 12, 2020-12-20, 2021-07-05
46, 22, 2018-08-15, 2019-06-20
58, 19, 2023-01-16, 2023-11-18
46, 5, 2022-09-17, 2023-05-05
190, 26, 2015-07-14, 2016-09-21
130, 13, 2019-08-18, 2020-07-29
133, 17, 2015-05-20, 2015-08-09
117, 3, 2020-05-23, 2020-08-29
104, 28, 2015-08-11, 2016-05-21
199, 13, 2016-03-29, 2017-01-18
84, 15, 2022-02-25, 2022-08-21
42, 11, 2019-09-20, 2019-11-30
4, 15, 2021-10-28, 2021-12-04
45, 21, 2019-05-09, 2020-09-12
154, 9, 2020-01-11, 2021-03-28
115, 18, 2019-07-12, 2020-03-15
95, 13, 2020-02-25, 2021-02-10
54, 6, 2019-12-06, 2020-05-23
87, 28, 2023-05-07, NULL
22, 22, 2017-09-24, NULL
90, 12, 2021-04-30, 2021-05-14
111, 23, 2019-12-21, 2020-07-18
45, 5, 2020-04-23, 2021-07-28
148, 4, 2021-01-06, 2021-01-30
169, 18, 2017-09-02, 2018-09-22
107, 16, 2018-08-06, 2019-01-25
171, 10, 2019-02-11, 2020-04-30
177, 12, 2022-11-08, 2023-09-06
115, 10, 2016-08-30, 2016-12-04
79, 10, 2016-01-20, NULL
196, 4, 2021-11-02, 2021-12-05
100, 23, 2022-07-04, 2022-10-26
6, 18, 2018-12-25, 2020-05-07
6, 26, 2018-11-26, 2019-06-26
14, 13, 2019-09-17, 2020-08-15
161, 1, 2019-09-04, 2020-03-26
159, 1, 2023-05-15, 2023-10-18
74, 8, 2017-12-03, 2018-11-30
44, 23, 2016-05-31, NULL
26, 27, 2021-05-14, 2022-05-01
20, 20, 2023-01-07, 2023-12-11
144, 9, 2021-12-21, NULL
196, 28, 2017-09-27, NULL
36, 14, 2015-08-17, 2016-11-13
109, 14, 2022-04-01, 2022-08-19
171, 22, 2017-09-09, 2019-01-09
21, 7, 2020-11-25, 2022-01-22
82, 5, 2017-07-11, 2018-02-21
189, 8, 2019-02-23, 2019-10-08
191, 25, 2017-03-18, 2017-07-09
69, 9, 2020-12-18, 2021-12-07
45, 25, 2020-10-03, 2021-05-12
29, 9, 2022-11-26, 2023-02-20
179, 10, 2021-05-04, 2021-11-16
5, 18, 2022-09-12, 2022-09-28
78, 17, 2016-12-26, 2018-03-16
97, 22, 2021-03-18, NULL
194, 9, 2018-01-23, 2018-05-23
153, 30, 2019-04-22, NULL
81, 23, 2023-02-04, 2023-10-23
67, 11, 2022-09-20, 2023-08-03
108, 14, 2020-10-29, 2020-12-04
125, 18, 2018-07-22, 2019-10-16
189, 16, 2020-08-21, 2021-07-24
111, 27, 2015-06-14, 2016-09-25
178, 1, 2018-04-13, 2018-09-18
141, 29, 2015-02-05, NULL
134, 1, 2023-01-02, 2023-10-12
181, 24, 2020-06-11, NULL
2, 24, 2019-04-22, 2019-08-16
146, 8, 2020-07-14, 2020-08-24
131, 7, 2020-03-15, 2021-02-20
30, 3, 2017-04-22, 2017-10-03
176, 14, 2020-12-14, 2021-01-02
87, 21, 2020-08-10, 2020-09-11
192, 6, 2021-03-21, 2021-03-25
156, 29, 2020-02-17, 2020-02-19
197, 14, 2017-09-28, 2018-08-14
73, 22, 2022-02-08, 2022-07-31
152, 29, 2018-12-02, 2020-01-13
63, 7, 2019-01-15, 2019-11-28
138, 23, 2015-12-10, 2017-02-07
176, 3, 2019-05-05, NULL
176, 4, 2020-05-18, 2021-08-27
166, 24, 2017-08-22, 2018-12-08
119, 23, 2018-06-09, 2018-09-10
69, 25, 2019-05-02, 2020-05-11
60, 2, 2017-06-28, 2018-01-20
56, 12, 2019-12-08, 2020-12-22
192, 2, 2022-07-23, NULL
68, 19, 2016-02-07, 2016-11-10
99, 15, 2017-03-30, 2018-01-18
154, 19, 2016-05-11, NULL
152, 30, 2019-10-11, 2020-10-26
100, 12, 2019-09-07, NULL
177, 10, 2015-12-14, 2016-08-16
148, 6, 2016-06-09, 2017-05-08
43, 6, 2021-11-24, 2022-03-20
133, 10, 2021-03-22, 2021-03-23
110, 26, 2015-11-01, NULL
58, 22, 2016-05-20, 2017-06-17
148, 7, 2015-07-26, 2016-11-09
73, 25, 2017-04-20, 2017-06-25
91, 6, 2022-06-25, 2023-10-10
112, 26, 2022-06-28, 2023-08-20
198, 18, 2017-10-22, 2018-09-14
65, 9, 2016-10-19, 2017-12-25
90, 18, 2015-11-11, 2016-11-29
6, 25, 2016-05-18, 2017-05-22
4, 1, 2021-11-21, 2022-07-06
120, 29, 2021-12-25, 2022-01-22
56, 28, 2016-08-08, 2017-11-18
97, 19, 2019-05-03, 2019-11-23
142, 12, 2021-08-13, 2022-03-01
4, 23, 2018-10-17, 2019-03-14
175, 5, 2016-09-22, 2017-07-29
133, 15, 2021-05-13, 2022-06-10
137, 10, 2015-03-05, 2015-08-07
73, 11, 2015-06-07, 2015-06-19
33, 19, 2016-02-16, 2016-06-16
163, 16, 2017-07-25, 2018-02-08
33, 8, 2019-10-07, 2020-03-06
155, 8, 2017-08-05, 2018-05-21
157, 13, 2021-07-14, 2021-07-27
143, 25, 2018-01-04, 2018-05-18
79, 8, 2016-12-06, 2017-12-06
108, 27, 2021-07-25, 2022-09-26
164, 25, 2023-02-02, 2023-09-15
83, 14, 2022-08-19, 2023-02-14
171, 10, 2018-03-04, 2018-09-30
18, 26, 2019-03-23, 2019-11-01
194, 6, 2019-01-04, 2019-11-20
18, 13, 2017-12-27, 2019-02-23
166, 26, 2022-07-16, 2023-06-15
184, 4, 2021-06-07, 2021-09-13
97, 19, 2017-03-27, 2017-12-19
158, 4, 2019-01-16, 2020-03-22
144, 21, 2020-04-29, 2021-01-31
152, 26, 2022-09-07, 2022-11-30
191, 14, 2017-07-31, 2017-12-13
81, 16, 2019-03-17, NULL
53, 21, 2023-05-15, 2024-09-05
154, 8, 2019-05-15, 2020-06-26
41, 24, 2019-04-24, 2020-03-08
76, 22, 2022-09-21, 2023-04-11
7, 8, 2017-06-04, 2018-09-11
5, 2, 2018-08-15, 2019-10-03
92, 21, 2022-07-09, 2022-11-26
5, 22, 2015-03-13, 2016-03-08
174, 8, 2022-10-23, 2023-12-10
200, 14, 2017-08-22, 2017-11-07
60, 1, 2022-08-18, 2023-10-28
162, 11, 2020-01-14, 2020-10-25
179, 27, 2017-12-26, 2017-12-27
176, 1, 2020-01-18, NULL
145, 19, 2019-04-25, 2020-07-10
50, 1, 2016-08-19, 2017-01-09
169, 4, 2020-07-09, 2021-10-01
14, 11, 2015-12-17, 2017-02-24
60, 28, 2015-12-02, 2016-04-25
90, 2, 2015-01-31, 2015-09-02
77, 11, 2022-04-07, 2022-04-08
114, 22, 2019-06-15, NULL
140, 23, 2020-01-17, 2020-06-23
78, 14, 2022-03-27, 2023-01-20
85, 10, 2023-03-08, 2024-03-01
164, 17, 2018-07-28, 2019-06-28
65, 1, 2018-05-01, 2018-07-04
127, 26, 2023-04-20, 2024-07-15
133, 17, 2016-08-09, 2017-12-16
62, 19, 2018-02-20, 2018-04-21
32, 10, 2020-11-17, 2021-08-21
81, 18, 2018-05-13, 2018-08-24
190, 5, 2021-05-01, 2022-02-19
44, 2, 2020-11-11, 2021-01-21
84, 23, 2020-11-21, 2021-01-31
99, 18, 2022-06-09, 2022-12-23
37, 28, 2021-06-12, 2022-05-06
39, 18, 2021-05-29, 2022-03-19
81, 21, 2016-02-27, 2017-03-17
173, 2, 2017-01-16, 2017-09-16
32, 1, 2022-07-08, 2022-08-20
77, 22, 2022-11-17, 2023-02-12
116, 24, 2021-01-28, NULL
158, 3, 2022-05-14, 2022-12-01
57, 24, 2018-12-04, 2019-01-22
20, 3, 2016-12-08, 2017-06-10
187, 27, 2019-06-22, NULL
151, 23, 2015-07-24, NULL
44, 11, 2019-03-04, 2019-12-29
84, 5, 2022-07-05, 2023-06-12
156, 19, 2022-08-11, 2023-02-07
100, 7, 2017-03-07, 2018-03-11
103, 20, 2015-01-07, 2016-05-16
145, 25, 2019-01-20, 2019-11-20
54, 2, 2016-10-23, NULL
134, 20, 2015-09-14, 2016-03-09
170, 20, 2022-10-01, 2023-03-24
141, 25, 2017-02-07, 2017-10-23
77, 20, 2018-12-19, 2019-02-22
177, 17, 2019-05-01, 2019-09-11
160, 2, 2016-09-16, 2016-09-27
